Record_ID,URL_Limo,Date_Type,Date_1,Date_2,Language,Imprint_$a_$b_$c_$3_Place_Name_Date_of_Publication,Imprint_$e_$f_$g_Place_Name_Date_of_Manufacture,Physical_Extent_1,Physical_Extent_2,Color_Indication,Note_on_Content,ENGcontent,Source_of_Illustration,Main_Title,PlaceName1,Lat1,Long1,Object,PlaceName2,Lat2,Long2,PlaceName3,Lat3,Long3,PlaceName4,Lat4,Long4,Local_Subj_Building_Type,Local_Subj_Building,Local_Subj_Street,Local_Subj_Pano,Local_Subj_Event,Creator_Name1,Creator_Name 2,Creator_Name_$a3,Local_Uniform_Title_City1,Local_Uniform_Title_Category,(Typo)graphical_Terms_1,Inscriptions,Full_Inscription,URL_Digital_Object,URL_Thumbnail,Physical_Original
9983967330101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983967330101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 236 x 168 mm,$c image with inscription: 292 x 168 mm.,$g Black-and-white,"$a Koorgestoelte, vervaardigd in 1540-1544 onder abt Pieter Was (1527-1553). Detail met halfverheven beeldhouwwerk uit het rugbeschot met voorstelling van abt Was op de 'Verrijzenis van Christus'.","$a Choir stalls, made in 1540-1544 under abbot Pieter Was (1527-1553). Detail with half elevated sculpture from the dorsal wall depicting abbot Was on the 'Resurrection of Christ'.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Compartiment des Stalles de Ste. Gertrude,Sint-Geertruikerk,50.88414,4.69921,,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Gertrudiskerk (Sint-Geertruikerk)",,,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,,,$b lithograph(s),$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a L. Van Peteghem, del.t et sculp.t$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a COMPARTIMENT DES STALLES DE STE GERTRUDE / (Le bas-relief représente Pierre Was, Abbé de S.te Gertrude, de 1526 à 1553. / Ce Prélat a fait excécuter les Stalles.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978664/representation,http://resolver.libis.be/IE978664/thumbnail,KU Leuven Libraries BIBC BRES TA00355
9983967740101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983967740101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 258 x 164 mm,$c image with inscription: 276 x 164 mm.,$g Black-and-white,$a Reliekmonstrans van Sint-Geertrui (circa 1485),$a Reliquary Monstrance of St. Geertrui (circa 1485),"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Trésor de l'Église de Ste. Gertrude,Sint-Geertruikerk,50.88414,4.69921,yes,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Sint-Gertrudiskerk (Sint-Geertruikerk)",,,,"$a Van Gobbelschroy, Bernard Vos°°° $g Belgian painter°°° $d 1825-1870°°° $4 art°°° $3 designer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,,,$b lithograph(s),$b in the image: bottom left°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a B. Van Gobbelschroy, del.t$b in de voorstelling: onderaan, links°°°$a L. Van Peteghem, sculp.t$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a TRÉSOR DE L'ÉGLISE de STE GERTRUDE. / (Reliquiaire de S.te Gertrude, excécute vers 1480.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978671/representation,http://resolver.libis.be/IE978671/thumbnail,KU Leuven Libraries BIBC BRES TA00356
9983968000101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983968000101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 170 x 243 mm,$c image with inscription: 202 x 243 mm.,$g Black-and-white,"$a Graftombe met ligbeelden van Hendrik III, hertog van Brabant, en Aleidis van Bourgondië","$a Tomb with reclining statues of Henry III, Duke of Brabant, and Aleidis of Burgundy","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.","$a Tombeau de Henri III , duc de Brabant et de son épouse Adélaïde de Bourgogne",Onze-Lieve-Vrouw-ten-Predikherenkerk,50.87893,4.6961,yes,,,,,,,,,,$a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x funerary monuments (gravestones),"$a VoL Building$x Leuven, Onze-Lieve-Vrouw ten Predikherenkerk",,,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 designer and graphic artist",,,,,$b lithograph(s),$b outside the image: top left°°°$b outside the image: bottom left°°°$b outside the image: bottom center,"$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a H.OTTO, sculp. et del.$b buiten de voorstelling: onderaan, links°°°$a TOMBEAU / de Henri III, duc de Brabant, mort en 1261, et de son épouse Adélaïde de Bourgogne / morte en 1273. / (jadis à l'Eglise des Dominicains.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978678/representation,http://resolver.libis.be/IE978678/thumbnail,KU Leuven Libraries BIBC BRES TA00358
9983968250101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983968250101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 236 x 172 mm,$c image with inscription: 260 x 172 mm.,$g Black-and-white,$a Glasraam in de hertogelijke grafkapel van de Predikherenkerk.,$a Glass window in the ducal burial chapel of the Church of Preachers.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Vitrail donné à la Chapelle des ducs de Brabant,Onze-Lieve-Vrouw-ten-Predikherenkerk,50.87893,4.6961,yes,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Onze-Lieve-Vrouw ten Predikherenkerk","$a VoL Street$x Leuven, Onze-Lieve-Vrouwstraat",,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 graphic artist","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,$a Leuven,Religious buildings,$b lithograph(s),$b in the image: bottom left°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a H. Otto, del.t$b in de voorstelling: onderaan, links°°°$a L. Van Petteghem, Sculp.t$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a Vitrail donné à la Chapelle des ducs de Brabant, à l'église des Dominicains, à Louvain, / par Marie de Brabant, Reine de France, 1247-1321.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978685/representation,http://resolver.libis.be/IE978685/thumbnail,KU Leuven Libraries BIBC BRES TA00359
9983968480101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983968480101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 173 x 236 mm,$c image with inscription: 205 x 236 mm.,$g Black-and-white,"$a Muurschildering van de tronende Moeder Gods, geflankeerd door de stichters Hendrik III en Aleidis. Onderaan zegels van Aleidis van Bourgondië en van de priorij van Sint-Maartensdal.","$a Wall painting of the enthroned Mother of God, flanked by the founders Henry III and Aleidis. Beneath seals of Aleidis of Burgundy and of the priory of Saint-Maartensdal.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Peinture murale du 13e Siècle,Onze-Lieve-Vrouw-ten-Predikherenkerk,50.87893,4.6961,yes,,,,,,,,,,$a VoL Building type$x churches (church buildings),"$a VoL Building$x Leuven, Onze-Lieve-Vrouw ten Predikherenkerk",,,,"$a Dumont, Ch.°°° $4 art°°° $3 printer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,$a Leuven,Religious buildings,$b lithograph(s),"$b in the image: middle, center°°°$b in the image: bottom center°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center","$a Henri III Duc de Brabant et son épouse Adelaïde de Bourgogne.$b in de voorstelling: midden, centraal°°°$a Sceau d'Adelaïde de Bourgogne / Duchesse de Brabant / Sceau du Monastère de St Martin, 1447. / Contre-Sceau d'Adelaïde de Bourgogne, 1267.$b in de voorstelling: onderaan, centraal°°°$a L. Van Peteghem, del.t et sculp.t / Imp. par Ch. Dumont à Louvain.$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a PEINTURE MURALE DU 13E SIÉCLE / Jadis à L'Eglise de Dominicains.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978692/representation,http://resolver.libis.be/IE978692/thumbnail,KU Leuven Libraries BIBC BRES TA00360
9983968640101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9983968640101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 182 x 132 mm,$c image with inscription: 218 x 132 mm.,$g Black-and-white,$a Grafmonument van Willem van Rode (Wilhelmus de Rode) en Mabilia van den Calstre (Mabilia de Calstris).,$a Tomb of Willem van Rode (Wilhelm the Red) and Mabilia van den Calstre (Mabilia de Calstris).,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Pierre sepulcrale du Chevalier Guillaume de Rode,Onze-Lieve-Vrouw-ten-Predikherenkerk,50.87893,4.6961,yes,,,,,,,,,,$a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x funerary monuments (gravestones),"$a VoL Building$x Leuven, Onze-Lieve-Vrouw ten Predikherenkerk",,,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,,,,$b lithograph(s),$b outside the image: top left°°°$b outside the image: bottom right°°°$b outside the image: bottom center,"$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a L. Van Peteghem, sculp.t$b buiten de voorstelling: onderaan, rechts°°°$a Pierre sepulcrale de Chevalier Guillaume de Rode, mort en 1392, et de son / Epouse Mabile van den Calstre, morte en 1401, se trouvant autrefois à / l'église des Dominicains.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978699/representation,http://resolver.libis.be/IE978699/thumbnail,KU Leuven Libraries BIBC BRES TA00361
9984677610101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984677610101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 172 x 246 mm,$c image with inscription: 202 x 246 mm.,$g Black-and-white,"$a Koperplaat van het grafmonument van Johannes Heijme, Agatha Omloop en Petrus Heijme.","$a Copper plate of the tomb of Johannes Heijme, Agatha Omloop and Petrus Heijme.","$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Lame de cuivre servant de monument sépulcral de Jean Heyme,Onze-Lieve-Vrouw-ten-Predikherenkerk,50.87893,4.6961,yes,,,,,,,,,,$a VoL Building type$x funerary monuments (gravestones),"$a VoL Building$x Leuven, Onze-Lieve-Vrouw ten Predikherenkerk",,,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,,,$b lithograph(s),$b in the image: distributed°°°$b in the image: bottom center°°°$b in the image: bottom left°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a o nostri Domine Materque Dei miserere / Sancta Dei genitrix pro nobis esto precatrix / Christe Jesu nate tres hos tu suscipe grate / ut vissieque volo Genitrix te namque corono / De[i] Jesu ut vitam possimus adire beatam$b in de voorstelling: verspreid°°°$a vos qui transitis nostri memoris rogo sitis, quod sûmûs hoc eritis, et quod vos estis eramus.$b in de voorstelling: onderaan, centraal°°°$a L. Van Peteghem, del et sc.$b in de voorstelling: onderaan, links°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a Lame de cuivre servant de monument sépulcral de Jean Heyme, mort en 1387, d'Agathe Omloop, son épouse, morte en 1409,/ et de leur fils Jean Heyme, maître ès arts, mort en 1422./ (Ce monument se trouvait autrefois dans la Sacristie du Couvent des Dominicains.)$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978706/representation,http://resolver.libis.be/IE978706/thumbnail,KU Leuven Libraries BIBC BRES TA00362
9984677860101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984677860101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 237 x 169 mm,$c image with inscription: 269 x 169 mm.,$g Black-and-white,$a Gezicht op de kapel Onze-Lieve-Vrouw-ter-Koorts. Op de voorgroep enkele wandelaars.,$a View of the chapel Our Lady of the Fever. On the front group some walkers.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a L'Eglise de Notre-Dame des Fièvres,Onze Lieve Vrouw Ter Koorts,50.87497,4.70422,,,,,,,,,,,$a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x monastery,"$a VoL Building$x Leuven, Minderbroedersklooster","$a VoL Street$x Leuven, Vlamingenstraat (formerly: Brutusstraat)",,,"$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 designer and graphic artist",,,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom left°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a L. Van Peteghem, del. et sculp.$b in de voorstelling: onderaan, links°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a L'EGLISE DE NOTRE-DAME DES FIÈVRES, / achevée en 1705.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978713/representation,http://resolver.libis.be/IE978713/thumbnail,KU Leuven Libraries BIBC BRES TA00363
9984678420101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984678420101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 172 x 239 mm,$c image with inscription: 202 x 239 mm.,$g Black-and-white,$a Gezicht op de Sint-Barbarakapel,$a View of St Barbara's Chapel,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a Chapelle de Ste. Barbara,Sint-Barbarakapel,50.87814,4.6978,,,,,,,,,,,$a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x chapels,"$a VoL Building$x Leuven, Sint-Barbarakapel","$a VoL Street$x Leuven, Sint-Barbarastraat (formerly: Lepelletierstraat)",,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 designer","$a van Peteghem, Lodewijk Jozef°°° $g Belgian painter, draughtsman, etcher, lithographer°°° $d 1825-1900°°° $4 art°°° $3 graphic artist",,$a Leuven,Religious buildings°°° Streets,$b lithograph(s),$b in the image: bottom left°°°$b in the image: bottom right°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a H. Otto, del.$b in de voorstelling: onderaan, links°°°$a L. Van Peteghem, Sculp.$b in de voorstelling: onderaan, rechts°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a CHAPELLE DE STE. BARBE. / Rue de Ste. Barbe$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978720/representation,http://resolver.libis.be/IE978720/thumbnail,KU Leuven Libraries BIBC BRES TA00364
9984678810101488,"https://limo.libis.be/primo-explore/search?query=any,contains,9984678810101488&tab=all_content_tab&search_scope=ALL_CONTENT&vid=KULeuven&lang=en_US&offset=0",q,18uu,\\\\,fre,$c s.d°°° $3 1850-1900,,$c image: 174 x 232 mm,$c image with inscription: 201 x 232 mm.,$g Black-and-white,$a Gezicht op de Sint-Catharinakapel en het klooster der geschoeide karmelieten of 'Lieve-Vrouwe-broeders' met links de kerk. Op de achtergrond de kloostergebouwen.,$a View of St. Catherine's Chapel and the convent of the Discalced Carmelites or Our Ladies with the church on the left. In the background the convent buildings.,"$a illustration from: Edward Van Even, Louvain monumental ou Description historique et artistique de tous les édifices civils et religieux de la dite ville, Leuven, Fonteyn, 1860.",$a La Chapelle de Ste. Catherine / Le Couvent des Carmes Chaussées,Klooster der Ongeschoeide Karmelieten,50.87262,4.6994,,,,,,,,,,,$a VoL Building type$x churches (church buildings)°°° $a VoL Building type$x monastery,,,,,"$a Otto, Henri°°° $g Belgian painter, active 19th C.°°° $4 art°°° $3 designer",,,$a Leuven,Religious buildings,$b lithograph(s),$b in the image: bottom left°°°$b outside the image: top left°°°$b outside the image: bottom center,"$a H. Otto, del.$b in de voorstelling: onderaan, links°°°$a Louvain Monumental.$b buiten de voorstelling: bovenaan, links°°°$a LA CHAPELLE DE STE CATHERINE, BATIE EN 1316, ET LE COUVENT DES CARMES CHAUSSÉES CONSTRUIT EN 1617. / Ces deux monuments furent démolies en 1799.$b buiten de voorstelling: onderaan, centraal",http://resolver.libis.be/IE978727/representation,http://resolver.libis.be/IE978727/thumbnail,KU Leuven Libraries BIBC BRES TA00365
